"fpkm.long","genes","age"
5.486477,"Hist2h2be","P150"
2.749103,"Hist2h4","P150"
2.714425,"Hist2h2bb","P150"
2.789746,"Fcgr1","P150"
0.7577624,"Hfe2","P150"
11.34407,"Txnip","P150"
20.1741,"Polr3gl","P150"
12.76946,"Ankrd34a","P150"
14.10123,"Lix1l","P150"
2.764408,"6330549D23Rik","P150"
9.008597,"Rbm8a","P150"
9.138139,"Pex11b","P150"
0.7697087,"Itga10","P150"
2.558236,"Ankrd35","P150"
8.734588,"Pias3","P150"
2.418817,"Nudt17","P150"
10.74202,"Polr3c","P150"
17.16771,"Rnf115","P150"
0.3954191,"Cd160","P150"
3.782873,"Pdzk1","P150"
8.77462,"Gpr89","P150"
0.1142669,"Gja5","P150"
11.62002,"Acp6","P150"
9.831702,"Bcl9","P150"
4.302211,"Chd1l","P150"
3.131858,"Fmo5","P150"
7.87809,"Prkab2","P150"
10.1428,"Pde4dip","P150"
17.36256,"Sec22b","P150"
10.21003,"Notch2","P150"
5.39785,"Hmgcs2","P150"
15.6676,"Phgdh","P150"
2.606603,"Zfp697","P150"
0.9639061,"Hsd3b3","P150"
3.902157,"Wars2","P150"
0.4385539,"Tbx15","P150"
0.09137236,"Spag17","P150"
4.219406,"Wdr3","P150"
5.381196,"Gdap2","P150"
1.525935,"Fam46c","P150"
20.83639,"Man1a2","P150"
1.461146,"Trim45","P150"
1.036463,"Ttf2","P150"
0.2149995,"Cd101","P150"
5.172495,"Ptgfrn","P150"
3.548081,"Igsf3","P150"
82.79027,"Atp1a1","P150"
1.089906,"Slc22a15","P150"
0.08419247,"Nhlh2","P150"
3.129791,"Casq2","P150"
2.503259,"Vangl1","P150"
1.672291,"A230001M10Rik","P150"
0.3780541,"Ngf","P150"
35.84105,"Tspan2","P150"
1.135983,"Tshb","P150"
9.621561,"Sike1","P150"
33.94929,"Csde1","P150"
23.11131,"Nras","P150"
0.2944981,"Dennd2c","P150"
22.17566,"Bcas2","P150"
6.361599,"Trim33","P150"
1.246116,"Syt6","P150"
2.213324,"Atg4a","P150"
15.55685,"Olfml3","P150"
33.31662,"Hipk1","P150"
1.864643,"Dclre1b","P150"
4.782483,"Ap4b1","P150"
0.8007833,"Bcl2l15","P150"
0.7632155,"Ptpn22","P150"
5.188803,"Rsbn1","P150"
0.2937156,"Phtf1os","P150"
5.496719,"Phtf1","P150"
12.63236,"Magi3","P150"
5.372447,"Lrig2","P150"
21.63751,"Slc16a1","P150"
0.003825164,"Fam19a3","P150"
0.1869429,"Ppm1j","P150"
23.28925,"Rhoc","P150"
1.564201,"Mov10","P150"
5.586628,"Capza1","P150"
3.477178,"St7l","P150"
1.16005,"Wnt2b","P150"
8.539655,"Cttnbp2nl","P150"
1.208572,"Kcnd3os","P150"
4.561524,"Kcnd3","P150"
3.535441,"Ddx20","P150"
21.41872,"Fam212b","P150"
5.376037,"Rap1a","P150"
0.02629564,"Tmigd3","P150"
0.3648134,"Adora3","P150"
1.214439,"I830077J02Rik","P150"
38.16286,"Atp5f1","P150"
7.07631,"Wdr77","P150"
2.285647,"Ovgp1","P150"
0.2328275,"Pifo","P150"
0.3596997,"Chia1","P150"
10.96718,"Cept1","P150"
9.165997,"Dram2","P150"
4.53187,"Lrif1","P150"
6.631358,"Cd53","P150"
1.538475,"Kcna3","P150"
4.888293,"AI504432","P150"
38.76542,"Kcna2","P150"
17.00308,"Lamtor5","P150"
1.908895,"Slc16a4","P150"
4.042163,"Rbm15","P150"
24.17918,"Kcnc4","P150"
35.46987,"Slc6a17","P150"
0.2610869,"Alx3","P150"
20.25368,"Strip1","P150"
206.2509,"Ahcyl1","P150"
9.366195,"Csf1","P150"
44.8084,"4933431E20Rik","P150"
317.6752,"Gstm5","P150"
11.48223,"Gstm7","P150"
5.838755,"Gstm6","P150"
0.8938362,"Gstm2","P150"
217.0995,"Gstm1","P150"
4.806189,"Gstm4","P150"
18.36967,"Ampd2","P150"
18.43275,"Gnai3","P150"
2.845748,"Gpr61","P150"
16.5361,"Amigo1","P150"
6.731577,"Cyb561d1","P150"
7.863072,"Atxn7l2","P150"
3.141117,"Sypl2","P150"
4.232319,"Psma5","P150"
65.54965,"Sort1","P150"
0.6412204,"Gm12522","P150"
3.698943,"Psrc1","P150"
19.89764,"Celsr2","P150"
39.19647,"Sars","P150"
3.929586,"5330417C22Rik","P150"
0.5405555,"1700013F07Rik","P150"
23.50756,"Tmem167b","P150"
25.71644,"Taf13","P150"
13.04505,"Wdr47","P150"
8.938041,"Clcc1","P150"
4.249928,"Gpsm2","P150"
16.37774,"Stxbp3","P150"
49.1156,"Prpf38b","P150"
0.3277833,"Henmt1","P150"
8.008344,"Fam102b","P150"
0.7012451,"Slc25a24","P150"
4.606016,"Vav3","P150"
4.040717,"Ntng1","P150"
2.946976,"Prmt6","P150"
14.09323,"Amy1","P150"
9.459625,"Rnpc3","P150"
0.6686712,"Col11a1","P150"
1.245784,"Olfm3","P150"
361.8936,"S1pr1","P150"
16.63381,"A930005H10Rik","P150"
4.089928,"Dph5","P150"
4.58584,"Slc30a7","P150"
12.32295,"Extl2","P150"
44.90426,"Vcam1","P150"
7.764843,"Gpr88","P150"
3.712554,"Cdc14a","P150"
18.09139,"Rtca","P150"
15.88988,"Dbt","P150"
0.3251978,"Lrrc39","P150"
1.533917,"Trmt13","P150"
1.003565,"Sass6","P150"
20.69709,"Hiat1","P150"
13.0943,"Slc35a3","P150"
19.98937,"Agl","P150"
1.489079,"Frrs1","P150"
4.346888,"Palmd","P150"
22.64731,"Lppr4","P150"
4.205346,"Lppr5","P150"
2.624324,"Snx7","P150"
0.9906096,"Dpyd","P150"
20.0845,"Ptbp2","P150"
0.7442178,"6530403H02Rik","P150"
2.701164,"Rwdd3","P150"
13.05931,"Tmem56","P150"
10.44359,"Alg14","P150"
59.2785,"Cnn3","P150"
0.4353876,"Slc44a3","P150"
0.5712885,"A730020M07Rik","P150"
185.4765,"F3","P150"
39.90387,"Abcd3","P150"
4.279944,"Arhgap29","P150"
0.3522779,"Abca4","P150"
21.69109,"Gclm","P150"
9.081772,"Dnttip2","P150"
14.79379,"Bcar3","P150"
9.981266,"Fnbp1l","P150"
1.164003,"Pde5a","P150"
40.24886,"1810037I17Rik","P150"
9.620385,"Usp53","P150"
1.53925,"Synpo2","P150"
3.067637,"Sec24d","P150"
8.557976,"Mettl14","P150"
4.286481,"Prss12","P150"
62.25745,"Snhg8","P150"
1.995967,"Ndst3","P150"
5.11838,"Tram1l1","P150"
0.1897439,"Ndst4","P150"
19.7978,"Ugt8a","P150"
0.6227959,"Arsj","P150"
8.819425,"Camk2d","P150"
113.1266,"Ank2","P150"
2.549773,"LOC100862268","P150"
11.5935,"Larp7","P150"
0.9033545,"Zgrf1","P150"
0.4766019,"Neurog2","P150"
8.899028,"Alpk1","P150"
11.55052,"Tifa","P150"
44.3588,"Ap1ar","P150"
2.523056,"5730508B09Rik","P150"
1.313849,"Enpep","P150"
10.02854,"Elovl6","P150"
0.4869783,"Egf","P150"
8.777915,"Gar1","P150"
0.02679197,"Cfi","P150"
5.507802,"Pla2g12a","P150"
3.557046,"Casp6","P150"
1.122908,"Ccdc109b","P150"
8.548941,"Sec24b","P150"
2.442298,"Col25a1","P150"
19.58256,"Etnppl","P150"
23.22345,"Ostc","P150"
2.042336,"Rpl34","P150"
3.955321,"Lef1","P150"
35.82687,"Hadh","P150"
3.30545,"Cyp2u1","P150"
0.8842204,"Sgms2","P150"
28.47192,"Papss1","P150"
0.3101393,"Dkk2","P150"
30.81197,"Aimp1","P150"
4.418696,"Tbck","P150"
1.056824,"Gm29811","P150"
3.59968,"Npnt","P150"
2.061267,"Gstcd","P150"
3.518383,"Ints12","P150"
21.11463,"Ppa2","P150"
7.421018,"Tet2","P150"
4.107646,"Cxxc4","P150"
0.05451836,"Tacr3","P150"
0.2663751,"Cenpe","P150"
1.260687,"Bdh2","P150"
0.7650055,"Slc9b2","P150"
0.2722909,"Slc9b1","P150"
11.49129,"Cisd2","P150"
11.05732,"4930539J05Rik","P150"
33.84629,"Ube2d3","P150"
3.194168,"Manba","P150"
6.4552,"Nfkb1","P150"
1.408991,"Slc39a8","P150"
0.609931,"Bank1","P150"
231.2068,"Ppp3ca","P150"
4.897733,"Emcn","P150"
7.68334,"Ddit4l","P150"
13.80066,"H2afz","P150"
7.700965,"Dnajb14","P150"
12.7447,"Lamtor3","P150"
4.222405,"Dapp1","P150"
3.687963,"Mttp","P150"
2.48697,"Trmt10a","P150"
0.1619318,"Adh1","P150"
35.17606,"Adh5","P150"
9.444893,"Metap1","P150"
13.09187,"Eif4e","P150"
34.4569,"Tspan5","P150"
48.55068,"Rap1gds1","P150"
2.607915,"Unc5c","P150"
14.36311,"Bmpr1b","P150"
15.13205,"Pdlim5","P150"
1.934736,"Gbp5","P150"
4.415776,"Gbp7","P150"
2.948984,"Gbp3","P150"
2.781345,"Gbp2","P150"
5.907861,"Ccbl2","P150"
9.485185,"Gtf2b","P150"
7.164634,"Pkn2","P150"
0.2866277,"A830019L24Rik","P150"
120.498,"Lmo4","P150"
11.987,"Hs2st1","P150"
100.447,"Sep15","P150"
26.80193,"Sh3glb1","P150"
0.2195038,"Clca3a1","P150"
0.06820564,"Clca3a2","P150"
0.008498662,"Clca2","P150"
4.775376,"Odf2l","P150"
0.5647767,"Col24a1","P150"
8.956293,"Znhit6","P150"
34.17903,"Cyr61","P150"
97.63398,"Ddah1","P150"
9.361827,"Bcl10","P150"
20.17245,"2410004B18Rik","P150"
1.438966,"Syde2","P150"
0.06245784,"Wdr63","P150"
0.07183559,"Lpar3","P150"
15.50595,"Ssx2ip","P150"
7.235065,"Ctbs","P150"
1.478903,"Spata1","P150"
10.0086,"Gng5","P150"
4.259572,"Rpf1","P150"
0.1329436,"Uox","P150"
47.97938,"Prkacb","P150"
23.84478,"Ttll7","P150"
7.619003,"Adgrl2","P150"
0.4940766,"Gm1653","P150"
5.905735,"Adgrl4","P150"
0.3045706,"Ifi44","P150"
0.2413072,"Ptgfr","P150"
0.6889982,"Gipc2","P150"
14.97191,"Dnajb4","P150"
11.62216,"Fubp1","P150"
2.759922,"Nexn","P150"
12.857,"Fam73a","P150"
16.88083,"Usp33","P150"
8.125704,"Zzz3","P150"
23.31181,"Ak5","P150"
1.408072,"AI115009","P150"
8.553754,"Pigk","P150"
26.99507,"St6galnac5","P150"
2.48925,"St6galnac3","P150"
24.27507,"Rabggtb","P150"
21.76354,"Acadm","P150"
0.5099612,"Slc44a5","P150"
1.519295,"Tyw3","P150"
7.859125,"Cryz","P150"
2.488942,"Erich3","P150"
4.90597,"Fpgt","P150"
0.1707809,"Lrriq3","P150"
3.921872,"4930570G19Rik","P150"
32.69013,"Negr1","P150"
59.36746,"Zranb2","P150"
7.109425,"Mir186","P150"
0.4482128,"Ptger3","P150"
9.411889,"Cth","P150"
29.82896,"Ankrd13c","P150"
84.74988,"Srsf11","P150"
7.440925,"Lrrc40","P150"
5.754839,"Lrrc7","P150"
0.3409205,"Gm20752","P150"
0.005553204,"Depdc1a","P150"
12.77086,"Rpe65","P150"
34.03651,"Wls","P150"
7.184152,"Tmem68","P150"
5.114014,"Tgs1","P150"
6.118229,"Lyn","P150"
225.1522,"Rps20","P150"
0.2895509,"Plag1","P150"
3.807944,"Chchd7","P150"
10.42102,"Penk","P150"
16.9309,"Impad1","P150"
7.414418,"Fam110b","P150"
10.27367,"Ubxn2b","P150"
33.01112,"Sdcbp","P150"
11.75533,"Nsmaf","P150"
9.686002,"Tox","P150"
11.28986,"Car8","P150"
56.7553,"Rab2a","P150"
6.108883,"Chd7","P150"
0.8980747,"Clvs1","P150"
7.858656,"Asph","P150"
0.6603146,"4930412C18Rik","P150"
10.25605,"2610301B20Rik","P150"
7.826314,"Plekhf2","P150"
4.906761,"Ndufaf6","P150"
5.54818,"Trp53inp1","P150"
1.010582,"Ccne2","P150"
4.079632,"Ints8","P150"
9.636749,"Dpy19l4","P150"
7.238786,"1110037F02Rik","P150"
0.4961802,"Rad54b","P150"
0.1840982,"Fsbp","P150"
6.196523,"Gem","P150"
13.73833,"Pdp1","P150"
2.51346,"1700123M08Rik","P150"
2.458361,"Tmem67","P150"
6.592527,"Rbm12b2","P150"
6.123802,"Rbm12b1","P150"
21.68159,"Fam92a","P150"
3.670836,"Triqk","P150"
2.816408,"Runx1t1","P150"
0.2828659,"Slc26a7","P150"
11.65981,"Otud6b","P150"
22.10451,"Tmem55a","P150"
2.22282,"Gm11837","P150"
7.035344,"Necab1","P150"
7.838072,"Tmem64","P150"
11.36075,"Calb1","P150"
20.57628,"Decr1","P150"
6.904731,"Nbn","P150"
8.868137,"Osgin2","P150"
4.165985,"Ripk2","P150"
0.8787006,"A530072M11Rik","P150"
3.890047,"Mmp16","P150"
6.851883,"Cpne3","P150"
8.886049,"Rmdn1","P150"
7.691296,"Wwp1","P150"
4.812665,"Ttpa","P150"
16.22796,"Ggh","P150"
0.1613617,"Nkain3","P150"
5.175491,"Ccnc","P150"
9.140898,"Tstd3","P150"
4.926108,"Usp45","P150"
0.1726246,"4930528A17Rik","P150"
127.245,"Pnisr","P150"
3.903061,"Coq3","P150"
5.759132,"Faxc","P150"
4.628011,"Fbxl4","P150"
22.90404,"Pou3f2","P150"
8.489794,"Pnky","P150"
0.3774929,"Mms22l","P150"
4.445882,"Klhl32","P150"
8.502099,"Ndufaf4","P150"
0.9713879,"Gpr63","P150"
13.3504,"Ufl1","P150"
16.5526,"Fut9","P150"
11.84381,"Manea","P150"
2.144359,"Epha7","P150"
10.50612,"Map3k7","P150"
2.529952,"Bach2","P150"
0.3178013,"Bach2os","P150"
3.245055,"Casp8ap2","P150"
4.393464,"Mdn1","P150"
12.41776,"Lyrm2","P150"
9.874009,"Ankrd6","P150"
22.59759,"Rragd","P150"
3.560259,"4933421O10Rik","P150"
18.13047,"Ube2j1","P150"
0.6740898,"Gabrr2","P150"
1.838709,"Pm20d2","P150"
2.568808,"Srsf12","P150"
17.93548,"Pnrc1","P150"
4.445087,"Rngtt","P150"
7.084569,"Cnr1","P150"
28.48111,"Akirin2","P150"
7.288501,"Orc3","P150"
6.794651,"Rars2","P150"
6.446281,"Slc35a1","P150"
0.5080216,"1700003M02Rik","P150"
10.99625,"Smim8","P150"
5.598697,"Zfp292","P150"
1.775052,"Mob3b","P150"
6.198798,"3110043O21Rik","P150"
2.221792,"Lingo2","P150"
12.95088,"Aco1","P150"
2.385507,"Ddx58","P150"
9.106836,"Topors","P150"
6.973904,"Toporsos","P150"
79.36766,"Ndufb6","P150"
1.290857,"Tmem215","P150"
5.761859,"Aptx","P150"
1.479308,"Gm6297","P150"
11.1732,"Dnaja1","P150"
12.51851,"Smu1","P150"
2.988636,"B4galt1","P150"
110.3008,"Bag1","P150"
58.91997,"Chmp5","P150"
10.14891,"Nfx1","P150"
15.97978,"Nol6","P150"
32.82369,"Ube2r2","P150"
20.27837,"Ubap2","P150"
15.83676,"Dcaf12","P150"
18.08791,"Ubap1","P150"
0.4425379,"Kif24","P150"
20.43307,"Nudt2","P150"
77.52685,"AI464131","P150"
1.334695,"1110017D15Rik","P150"
52.38553,"Fam219aos","P150"
44.54454,"Fam219a","P150"
4.029619,"Dnaic1","P150"
65.94403,"Enho","P150"
103.0017,"Cntfr","P150"
13.78194,"Rpp25l","P150"
45.99388,"Dctn3","P150"
0.1984072,"Arid3c","P150"
17.69631,"Sigmar1","P150"
21.39741,"Galt","P150"
13.28237,"Il11ra1","P150"
28.00855,"Ccl27a","P150"
6.21637,"Gm3893","P150"
1.850435,"Fam205a2","P150"
4.362665,"4933409K07Rik","P150"
1.049267,"Ccl19","P150"
1.584603,"Fam205a1","P150"
3.542778,"Fam205c","P150"
34.0591,"Phf24","P150"
34.78366,"Dnajb5","P150"
29.03657,"Vcp","P150"
3.37875,"Fancg","P150"
5.159179,"Pigo","P150"
16.83194,"Stoml2","P150"
17.66432,"Fam214b","P150"
6.578876,"Unc13b","P150"
0.1827403,"Atp8b5","P150"
19.31691,"Rusc2","P150"
0.7948904,"Fam166b","P150"
35.07483,"Tesk1","P150"
0.409116,"Cd72","P150"
0.3749379,"Rmrp","P150"
20.64478,"Ccdc107","P150"
0.3060689,"Arhgef39","P150"
0.3224535,"Car9","P150"
1.462164,"Tpm2","P150"
11.57063,"Tln1","P150"
18.32392,"Creb3","P150"
13.01555,"Gba2","P150"
10.54771,"Rgp1","P150"
17.13229,"Npr2","P150"
0.844606,"Spag8","P150"
15.7409,"Hint2","P150"
0.4313541,"Fam221b","P150"
31.01571,"Tmem8b","P150"
0.9892648,"Hrct1","P150"
0.3850293,"5430416O09Rik","P150"
4.032495,"Reck","P150"
4.586894,"Glipr2","P150"
98.76751,"Clta","P150"
4.507421,"Gne","P150"
1.349208,"Gm12504","P150"
10.50433,"Rnf38","P150"
0.06536584,"Melk","P150"
21.47336,"Zcchc7","P150"
14.51315,"Grhpr","P150"
3.257072,"Zbtb5","P150"
1.58984,"Polr1e","P150"
7.768912,"Fbxo10","P150"
15.59038,"Tomm5","P150"
12.03573,"Frmpd1","P150"
5.170674,"Trmt10b","P150"
9.50465,"Exosc3","P150"
2.542762,"Dcaf10","P150"
18.43062,"Slc25a51","P150"
1.360492,"Shb","P150"
1.075427,"Aldh1b1","P150"
0.1749811,"Igfbpl1","P150"
0.1472627,"Ccdc180","P150"
9.853568,"Tdrd7","P150"
5.134176,"Tmod1","P150"
3.009787,"Tstd2","P150"
13.07595,"Ncbp1","P150"
11.54979,"Xpa","P150"
1.102607,"5830415F09Rik","P150"
40.47706,"Anp32b","P150"
4.897585,"Nans","P150"
0.4349992,"Trim14","P150"
7.378725,"Coro2a","P150"
1.544861,"Tbc1d2","P150"
35.99105,"Gabbr2","P150"
3.398207,"Anks6","P150"
0.7392513,"Galnt12","P150"
0.8162616,"Col15a1","P150"
12.56478,"Tgfbr1","P150"
28.4304,"Alg2","P150"
8.222578,"Sec61b","P150"
5.042761,"Nr4a3","P150"
5.146498,"Stx17","P150"
12.94689,"Erp44","P150"
3.340229,"Invs","P150"
3.743625,"Tex10","P150"
10.59345,"Msantd3","P150"
21.26935,"Tmeff1","P150"
0.4988272,"Murc","P150"
0.5596821,"Lppr1","P150"
0.01288515,"Acnat1","P150"
15.34833,"Mrpl50","P150"
1.898927,"Zfp189","P150"
1.568359,"Aldob","P150"
16.76984,"Tmem246","P150"
32.52775,"Rnf20","P150"
4.598666,"Grin3a","P150"
0.1995788,"Ppp3r2","P150"
1.136568,"Smc2os","P150"
3.232492,"Smc2","P150"
6.543469,"Nipsnap3b","P150"
16.41126,"Abca1","P150"
0.05862204,"AI427809","P150"
27.75814,"Slc44a1","P150"
1.693431,"Fsd1l","P150"
18.23302,"Fktn","P150"
6.025482,"Tmem38b","P150"
6.380773,"Zfp462","P150"
25.55693,"Rad23b","P150"
6.882737,"Klf4","P150"
6.554224,"Ikbkap","P150"
5.170957,"Fam206a","P150"
8.680299,"Ctnnal1","P150"
5.45103,"Tmem245","P150"
42.84397,"Frrs1l","P150"
2.093597,"Epb4.1l4b","P150"
4.676735,"Ptpn3","P150"
7.044973,"Palm2","P150"
0.07386944,"Pakap","P150"
0.08849339,"Akap2","P150"
0.4756922,"D630039A03Rik","P150"
13.43032,"Txn1","P150"
0.137701,"Svep1","P150"
0.1590376,"Musk","P150"
21.00795,"Lpar1","P150"
17.26562,"AI314180","P150"
1.87806,"Zkscan16","P150"
0.5277039,"Ptgr1","P150"
3.845657,"Dnajc25","P150"
31.20631,"Gng10","P150"
7.758729,"Ugcg","P150"
1.345549,"Susd1","P150"
3.907361,"Ptbp3","P150"
31.51434,"Hsdl2","P150"
2.106163,"E130308A19Rik","P150"
4.795895,"Inip","P150"
6.063387,"Snx30","P150"
4.885874,"Zfp37","P150"
5.986903,"Slc31a2","P150"
9.492781,"Fkbp15","P150"
9.544433,"Slc31a1","P150"
6.963833,"Cdc26","P150"
4.310637,"Prpf4","P150"
2.696104,"Wdr31","P150"
0.5937468,"Bspry","P150"
5.049931,"Hdhd3","P150"
6.74341,"Alad","P150"
29.32088,"Pole3","P150"
0.1719357,"4933430I17Rik","P150"
4.047769,"Rgs3","P150"
0.8712778,"Zfp618","P150"
3.136483,"Col27a1","P150"
0.6615869,"Orm2","P150"
2.877828,"Akna","P150"
13.40746,"Whrn","P150"
40.70724,"Atp6v1g1","P150"
3.01698,"6330416G13Rik","P150"
2.426861,"Tnc","P150"
0.06600689,"Pappa","P150"
9.296172,"Astn2","P150"
24.37587,"Trim32","P150"
1.047653,"Tlr4","P150"
22.25739,"Brinp1","P150"
5.79583,"Cdk5rap2","P150"
11.30142,"Megf9","P150"
5.292699,"Tle1","P150"
8.1885,"C630043F03Rik","P150"
93.03837,"Aldoart1","P150"
0.8150604,"Frmd3","P150"
7.026776,"Kdm4c","P150"
20.86783,"Tmem261","P150"
39.31915,"Ptprd","P150"
2.233797,"Lurap1l","P150"
8.298707,"Mpdz","P150"
39.7163,"Nfib","P150"
5.946279,"Zdhhc21","P150"
1.259651,"Frem1","P150"
4.136972,"Ttc39b","P150"
10.33651,"Snapc3","P150"
32.0893,"Psip1","P150"
0.8506662,"Ccdc171","P150"
0.1168471,"Bnc2","P150"
1.905225,"Cntln","P150"
36.82713,"Sh3gl2","P150"
1.327552,"Adamtsl1","P150"
32.08573,"Rraga","P150"
1.564436,"Haus6","P150"
7.804569,"Plin2","P150"
5.783146,"Dennd4c","P150"
43.97084,"Rps6","P150"
1.800055,"Acer2","P150"
15.17335,"Slc24a2","P150"
3.653618,"Mllt3","P150"
4.510101,"Focad","P150"
0.8462607,"Hacd4","P150"
21.72684,"Klhl9","P150"
5.490069,"Mtap","P150"
0.4858904,"Cdkn2b","P150"
0.06791691,"Dmrta1","P150"
5.575571,"Elavl2","P150"
3.670591,"Tusc1","P150"
2.213552,"Caap1","P150"
5.512848,"Plaa","P150"
9.123653,"Gm12657","P150"
6.730107,"Ift74","P150"
5.275406,"Tek","P150"
0.6692303,"Eqtn","P150"
7.354685,"Mysm1","P150"
31.46867,"Jun","P150"
4.471509,"Fggy","P150"
0.1838571,"9530080O11Rik","P150"
1.978218,"Hook1","P150"
0.1005596,"Cyp2j13","P150"
2.176997,"Cyp2j12","P150"
0.7736153,"Cyp2j8","P150"
21.51547,"Cyp2j6","P150"
64.56471,"Cyp2j9","P150"
16.30154,"E130114P18Rik","P150"
22.33956,"Nfia","P150"
3.463447,"Tm2d1","P150"
0.5478476,"Inadl","P150"
0.6338282,"Kank4","P150"
6.818961,"Usp1","P150"
7.999069,"Dock7","P150"
0.1900316,"Angptl3","P150"
7.272093,"Atg4c","P150"
3.023758,"Alg6","P150"
0.6586323,"Itgb3bp","P150"
1.088991,"Efcab7","P150"
47.66561,"Pgm2","P150"
0.1060211,"Ror1","P150"
8.824521,"Cachd1","P150"
10.52386,"Raver2","P150"
27.60568,"Jak1","P150"
11.06117,"E130102H24Rik","P150"
5.140151,"0610043K17Rik","P150"
13.25538,"Ak4","P150"
30.52954,"Dnajc6","P150"
14.32913,"Leprot","P150"
0.2851013,"Lepr","P150"
21.02357,"Pde4b","P150"
19.8644,"Sgip1","P150"
2.366818,"Gm12709","P150"
0.8472363,"Insl5","P150"
1.635938,"Wdr78","P150"
11.27415,"Mier1","P150"
8.482256,"Slc35d1","P150"
5.144857,"Oma1","P150"
28.71566,"Dab1","P150"
0.4422331,"1700024P16Rik","P150"
3.459512,"Prkaa2","P150"
564.6269,"Ppap2b","P150"
11.89923,"Usp24","P150"
0.7070023,"Pcsk9","P150"
38.796,"Dhcr24","P150"
0.2447461,"Ttc22","P150"
1.925919,"Pars2","P150"
17.74612,"Ttc4","P150"
4.661815,"Mroh7","P150"
37.95597,"Acot11","P150"
86.77565,"Ssbp3","P150"
18.58573,"Mrpl37","P150"
1.766122,"Cyb5rl","P150"
3.137694,"Tceanc2","P150"
137.8765,"Tmem59","P150"
8.456007,"Lrrc42","P150"
10.41166,"Hspb11","P150"
15.76689,"Yipf1","P150"
4.636757,"Ndc1","P150"
0.2582597,"Glis1","P150"
0.131457,"Dmrtb1","P150"
13.66637,"Lrp8","P150"
18.22118,"Magoh","P150"
18.10437,"0610037L13Rik","P150"
7.499616,"Cpt2","P150"
0.7235599,"Podn","P150"
37.43243,"Scp2","P150"
15.75388,"Echdc2","P150"
14.5732,"Zyg11b","P150"
5.168201,"Coa7","P150"
4.744842,"Gpx7","P150"
4.778525,"Zcchc11","P150"
6.21579,"Prpf38a","P150"
1.312398,"Orc1","P150"
9.973423,"Cc2d1b","P150"
13.17301,"Zfyve9","P150"
2.968919,"3110021N24Rik","P150"
8.225424,"Btf3l4","P150"
26.91628,"Txndc12","P150"
4.918869,"Kti12","P150"
5.163816,"Rab3b","P150"
37.47921,"Nrd1","P150"
16.02675,"Osbpl9","P150"
1.29742,"Calr4","P150"
74.54309,"Eps15","P150"
0.6329409,"Ttc39aos1","P150"
0.4216738,"Ttc39a","P150"
84.66918,"Rnf11","P150"
4.791476,"Cdkn2c","P150"
6.369601,"Faf1","P150"
4.724481,"Dmrta2","P150"
15.65597,"Elavl4","P150"
0.9502955,"Agbl4","P150"
2.977651,"Bend5","P150"
2.641431,"Spata6","P150"
1.627954,"Trabd2b","P150"
0.1153781,"Foxd2os","P150"
15.89613,"Cmpk1","P150"
0.05142032,"Stil","P150"
0.6574173,"Tal1","P150"
0.6552703,"Cyp4x1","P150"
0.309431,"Cyp4x1os","P150"
21.73654,"Efcab14","P150"
5.771392,"Atpaf1","P150"
4.149293,"Mob3c","P150"
10.33543,"Mknk1","P150"
16.02798,"Faah","P150"
3.667326,"Nsun4","P150"
184.258,"Uqcrh","P150"
12.18677,"Lrrc41","P150"
0.7245116,"Rad54l","P150"
12.30305,"Lurap1","P150"
27.3886,"Pomgnt1","P150"
11.4158,"Pik3r3","P150"
52.09043,"Mast2","P150"
4.203636,"Ipp","P150"
4.578283,"Tmem69","P150"
8.251799,"Gpbp1l1","P150"
1.600315,"C530005A16Rik","P150"
1.487633,"Ccdc17","P150"
7.456357,"Nasp","P150"
135.0485,"Akr1a1","P150"
0.8463571,"AV051173","P150"
40.30311,"Prdx1","P150"
7.78253,"Mmachc","P150"
3.101451,"Ccdc163","P150"
4.197453,"Tesk2","P150"
5.771651,"Toe1","P150"
1.615163,"Mutyh","P150"
1.640528,"Hpdl","P150"
2.509286,"Zswim5","P150"
20.5162,"Urod","P150"
9.50602,"Hectd3","P150"
2.630251,"Eif2b3","P150"
0.08455063,"Ptch2","P150"
1.164414,"Btbd19","P150"
0.28372,"Tctex1d4","P150"
4.46791,"Plk3","P150"
127.8714,"Rps8","P150"
4.63803,"Snord55","P150"
0.06950859,"Kif2c","P150"
0.1799707,"Gm1661","P150"
1.736179,"Tmem53","P150"
66.26966,"Rnf220","P150"
50.6731,"Eri3","P150"
12.82142,"Dmap1","P150"
22.04149,"Slc6a9","P150"
1.196074,"Ccdc24","P150"
66.83943,"B4galt2","P150"
102.6236,"Atp6v0b","P150"
3.169044,"Dph2","P150"
27.15892,"Ipo13","P150"
17.73679,"St3gal3","P150"
9.866129,"Kdm4a","P150"
14.703,"Ptprf","P150"
6.566838,"Hyi","P150"
4.196566,"Szt2","P150"
9.633401,"Med8","P150"
14.67386,"Elovl1","P150"
0.2375332,"Cdc20","P150"
0.64788,"Mpl","P150"
3.340639,"Tie1","P150"
4.693339,"Tmem125","P150"
0.1020475,"Cfap57","P150"
10.19313,"Ebna1bp2","P150"
0.4796389,"D4Ertd617e","P150"
67.12166,"Slc2a1","P150"
4.002168,"Zfp691","P150"
0.7469235,"Ermap","P150"
15.44873,"Ccdc23","P150"
1.034827,"4930538K18Rik","P150"
7.873402,"AU022252","P150"
3.343628,"P3h1","P150"
0.2237792,"Cldn19","P150"
